step,time_s,gradient_descent_only_H,sis_elp_H,pi_elp_H
288101,2.88101e-06,-2384.0,-3292.0,-3294.0
288102,2.88102e-06,-2384.0,-3292.0,-3294.0
288103,2.88103e-06,-2384.0,-3292.0,-3294.0
288104,2.88104e-06,-2384.0,-3292.0,-3294.0
288105,2.88105e-06,-2384.0,-3292.0,-3294.0
288106,2.88106e-06,-2384.0,-3292.0,-3294.0
288107,2.88107e-06,-2384.0,-3292.0,-3294.0
288108,2.88108e-06,-2384.0,-3292.0,-3294.0
288109,2.88109e-06,-2384.0,-3292.0,-3294.0
288110,2.8811e-06,-2384.0,-3292.0,-3294.0
288111,2.88111e-06,-2384.0,-3292.0,-3294.0
288112,2.88112e-06,-2384.0,-3292.0,-3294.0
288113,2.88113e-06,-2384.0,-3292.0,-3294.0
288114,2.88114e-06,-2384.0,-3292.0,-3294.0
288115,2.88115e-06,-2384.0,-3292.0,-3294.0
288116,2.88116e-06,-2384.0,-3292.0,-3294.0
288117,2.88117e-06,-2384.0,-3292.0,-3294.0
288118,2.88118e-06,-2384.0,-3292.0,-3294.0
288119,2.88119e-06,-2384.0,-3292.0,-3294.0
288120,2.8812e-06,-2384.0,-3292.0,-3294.0
288121,2.88121e-06,-2384.0,-3292.0,-3294.0
288122,2.88122e-06,-2384.0,-3292.0,-3294.0
288123,2.88123e-06,-2384.0,-3292.0,-3294.0
288124,2.88124e-06,-2384.0,-3292.0,-3294.0
288125,2.88125e-06,-2384.0,-3292.0,-3294.0
288126,2.88126e-06,-2384.0,-3292.0,-3294.0
288127,2.88127e-06,-2384.0,-3292.0,-3294.0
288128,2.88128e-06,-2384.0,-3292.0,-3294.0
288129,2.88129e-06,-2384.0,-3292.0,-3294.0
288130,2.8813e-06,-2384.0,-3292.0,-3294.0
288131,2.88131e-06,-2384.0,-3292.0,-3294.0
288132,2.88132e-06,-2384.0,-3292.0,-3294.0
288133,2.88133e-06,-2384.0,-3292.0,-3294.0
288134,2.88134e-06,-2384.0,-3292.0,-3294.0
288135,2.88135e-06,-2384.0,-3292.0,-3294.0
288136,2.88136e-06,-2384.0,-3292.0,-3294.0
288137,2.88137e-06,-2384.0,-3292.0,-3294.0
288138,2.88138e-06,-2384.0,-3292.0,-3294.0
288139,2.88139e-06,-2384.0,-3292.0,-3294.0
288140,2.8814e-06,-2384.0,-3292.0,-3294.0
288141,2.88141e-06,-2384.0,-3292.0,-3294.0
288142,2.88142e-06,-2384.0,-3292.0,-3294.0
288143,2.88143e-06,-2384.0,-3292.0,-3294.0
288144,2.88144e-06,-2384.0,-3292.0,-3294.0
288145,2.88145e-06,-2384.0,-3292.0,-3294.0
288146,2.88146e-06,-2384.0,-3292.0,-3294.0
288147,2.88147e-06,-2384.0,-3292.0,-3294.0
288148,2.88148e-06,-2384.0,-3292.0,-3294.0
288149,2.88149e-06,-2384.0,-3292.0,-3294.0
288150,2.8815e-06,-2384.0,-3292.0,-3294.0
288151,2.88151e-06,-2384.0,-3292.0,-3294.0
288152,2.88152e-06,-2384.0,-3292.0,-3294.0
288153,2.88153e-06,-2384.0,-3292.0,-3294.0
288154,2.88154e-06,-2384.0,-3292.0,-3294.0
288155,2.88155e-06,-2384.0,-3292.0,-3294.0
288156,2.88156e-06,-2384.0,-3292.0,-3294.0
288157,2.88157e-06,-2384.0,-3292.0,-3294.0
288158,2.88158e-06,-2384.0,-3292.0,-3294.0
288159,2.88159e-06,-2384.0,-3292.0,-3294.0
288160,2.8816e-06,-2384.0,-3292.0,-3294.0
288161,2.88161e-06,-2384.0,-3292.0,-3294.0
288162,2.88162e-06,-2384.0,-3292.0,-3294.0
288163,2.88163e-06,-2384.0,-3292.0,-3294.0
288164,2.88164e-06,-2384.0,-3292.0,-3294.0
288165,2.88165e-06,-2384.0,-3292.0,-3294.0
288166,2.88166e-06,-2384.0,-3292.0,-3294.0
288167,2.88167e-06,-2384.0,-3292.0,-3294.0
288168,2.88168e-06,-2384.0,-3292.0,-3294.0
288169,2.88169e-06,-2384.0,-3292.0,-3294.0
288170,2.8817e-06,-2384.0,-3292.0,-3294.0
288171,2.88171e-06,-2384.0,-3292.0,-3294.0
288172,2.88172e-06,-2384.0,-3292.0,-3294.0
288173,2.88173e-06,-2384.0,-3292.0,-3294.0
288174,2.88174e-06,-2384.0,-3292.0,-3294.0
288175,2.88175e-06,-2384.0,-3292.0,-3294.0
288176,2.88176e-06,-2384.0,-3292.0,-3294.0
288177,2.88177e-06,-2384.0,-3292.0,-3294.0
288178,2.88178e-06,-2384.0,-3292.0,-3294.0
288179,2.88179e-06,-2384.0,-3292.0,-3294.0
288180,2.8818e-06,-2384.0,-3292.0,-3294.0
288181,2.88181e-06,-2384.0,-3292.0,-3294.0
288182,2.88182e-06,-2384.0,-3292.0,-3294.0
288183,2.88183e-06,-2384.0,-3292.0,-3294.0
288184,2.88184e-06,-2384.0,-3292.0,-3294.0
288185,2.88185e-06,-2384.0,-3292.0,-3294.0
288186,2.88186e-06,-2384.0,-3292.0,-3294.0
288187,2.88187e-06,-2384.0,-3292.0,-3294.0
288188,2.88188e-06,-2384.0,-3292.0,-3294.0
288189,2.88189e-06,-2384.0,-3292.0,-3294.0
288190,2.8819e-06,-2384.0,-3292.0,-3294.0
288191,2.88191e-06,-2384.0,-3292.0,-3294.0
288192,2.88192e-06,-2384.0,-3292.0,-3294.0
288193,2.88193e-06,-2384.0,-3292.0,-3294.0
288194,2.88194e-06,-2384.0,-3292.0,-3294.0
288195,2.88195e-06,-2384.0,-3292.0,-3294.0
288196,2.88196e-06,-2384.0,-3292.0,-3294.0
288197,2.88197e-06,-2384.0,-3292.0,-3294.0
288198,2.88198e-06,-2384.0,-3292.0,-3294.0
288199,2.88199e-06,-2384.0,-3292.0,-3294.0
288200,2.882e-06,-2384.0,-3292.0,-3294.0
288201,2.88201e-06,-2384.0,-3292.0,-3294.0
288202,2.88202e-06,-2384.0,-3292.0,-3294.0
288203,2.88203e-06,-2384.0,-3292.0,-3294.0
288204,2.88204e-06,-2384.0,-3292.0,-3294.0
288205,2.88205e-06,-2384.0,-3292.0,-3294.0
288206,2.88206e-06,-2384.0,-3292.0,-3294.0
288207,2.88207e-06,-2384.0,-3292.0,-3294.0
288208,2.88208e-06,-2384.0,-3292.0,-3294.0
288209,2.88209e-06,-2384.0,-3292.0,-3294.0
288210,2.8821e-06,-2384.0,-3292.0,-3294.0
288211,2.88211e-06,-2384.0,-3292.0,-3294.0
288212,2.88212e-06,-2384.0,-3292.0,-3294.0
288213,2.88213e-06,-2384.0,-3292.0,-3294.0
288214,2.88214e-06,-2384.0,-3292.0,-3294.0
288215,2.88215e-06,-2384.0,-3292.0,-3294.0
288216,2.88216e-06,-2384.0,-3292.0,-3294.0
288217,2.88217e-06,-2384.0,-3292.0,-3294.0
288218,2.88218e-06,-2384.0,-3292.0,-3294.0
288219,2.88219e-06,-2384.0,-3292.0,-3294.0
288220,2.8822e-06,-2384.0,-3292.0,-3294.0
288221,2.88221e-06,-2384.0,-3292.0,-3294.0
288222,2.88222e-06,-2384.0,-3292.0,-3294.0
288223,2.88223e-06,-2384.0,-3292.0,-3294.0
288224,2.88224e-06,-2384.0,-3292.0,-3294.0
288225,2.88225e-06,-2384.0,-3292.0,-3294.0
288226,2.88226e-06,-2384.0,-3292.0,-3294.0
288227,2.88227e-06,-2384.0,-3292.0,-3294.0
288228,2.88228e-06,-2384.0,-3292.0,-3294.0
288229,2.88229e-06,-2384.0,-3292.0,-3294.0
288230,2.8823e-06,-2384.0,-3292.0,-3294.0
288231,2.88231e-06,-2384.0,-3292.0,-3294.0
288232,2.88232e-06,-2384.0,-3292.0,-3294.0
288233,2.88233e-06,-2384.0,-3292.0,-3294.0
288234,2.88234e-06,-2384.0,-3292.0,-3294.0
288235,2.88235e-06,-2384.0,-3292.0,-3294.0
288236,2.88236e-06,-2384.0,-3292.0,-3294.0
288237,2.88237e-06,-2384.0,-3292.0,-3294.0
288238,2.88238e-06,-2384.0,-3292.0,-3294.0
288239,2.88239e-06,-2384.0,-3292.0,-3294.0
288240,2.8824e-06,-2384.0,-3292.0,-3294.0
288241,2.88241e-06,-2384.0,-3292.0,-3294.0
288242,2.88242e-06,-2384.0,-3292.0,-3294.0
288243,2.88243e-06,-2384.0,-3292.0,-3294.0
288244,2.88244e-06,-2384.0,-3292.0,-3294.0
288245,2.88245e-06,-2384.0,-3292.0,-3294.0
288246,2.88246e-06,-2384.0,-3292.0,-3294.0
288247,2.88247e-06,-2384.0,-3292.0,-3294.0
288248,2.88248e-06,-2384.0,-3292.0,-3294.0
288249,2.88249e-06,-2384.0,-3292.0,-3294.0
288250,2.8825e-06,-2384.0,-3292.0,-3294.0
288251,2.88251e-06,-2384.0,-3292.0,-3294.0
288252,2.88252e-06,-2384.0,-3292.0,-3294.0
288253,2.88253e-06,-2384.0,-3292.0,-3294.0
288254,2.88254e-06,-2384.0,-3292.0,-3294.0
288255,2.88255e-06,-2384.0,-3292.0,-3294.0
288256,2.88256e-06,-2384.0,-3292.0,-3294.0
288257,2.88257e-06,-2384.0,-3292.0,-3294.0
288258,2.88258e-06,-2384.0,-3292.0,-3294.0
288259,2.88259e-06,-2384.0,-3292.0,-3294.0
288260,2.8826e-06,-2384.0,-3292.0,-3294.0
288261,2.88261e-06,-2384.0,-3292.0,-3294.0
288262,2.88262e-06,-2384.0,-3292.0,-3294.0
288263,2.88263e-06,-2384.0,-3292.0,-3294.0
288264,2.88264e-06,-2384.0,-3292.0,-3294.0
288265,2.88265e-06,-2384.0,-3292.0,-3294.0
288266,2.88266e-06,-2384.0,-3292.0,-3294.0
288267,2.88267e-06,-2384.0,-3292.0,-3294.0
288268,2.88268e-06,-2384.0,-3292.0,-3294.0
288269,2.88269e-06,-2384.0,-3292.0,-3294.0
288270,2.8827e-06,-2384.0,-3292.0,-3294.0
288271,2.88271e-06,-2384.0,-3292.0,-3294.0
288272,2.88272e-06,-2384.0,-3292.0,-3294.0
288273,2.88273e-06,-2384.0,-3292.0,-3294.0
288274,2.88274e-06,-2384.0,-3292.0,-3294.0
288275,2.88275e-06,-2384.0,-3292.0,-3294.0
288276,2.88276e-06,-2384.0,-3292.0,-3294.0
288277,2.88277e-06,-2384.0,-3292.0,-3294.0
288278,2.88278e-06,-2384.0,-3292.0,-3294.0
288279,2.88279e-06,-2384.0,-3292.0,-3294.0
288280,2.8828e-06,-2384.0,-3292.0,-3294.0
288281,2.88281e-06,-2384.0,-3292.0,-3294.0
288282,2.88282e-06,-2384.0,-3292.0,-3294.0
288283,2.88283e-06,-2384.0,-3292.0,-3294.0
288284,2.88284e-06,-2384.0,-3292.0,-3294.0
288285,2.88285e-06,-2384.0,-3292.0,-3294.0
288286,2.88286e-06,-2384.0,-3292.0,-3294.0
288287,2.88287e-06,-2384.0,-3292.0,-3294.0
288288,2.88288e-06,-2384.0,-3292.0,-3294.0
288289,2.88289e-06,-2384.0,-3292.0,-3294.0
288290,2.8829e-06,-2384.0,-3292.0,-3294.0
288291,2.88291e-06,-2384.0,-3292.0,-3294.0
288292,2.88292e-06,-2384.0,-3292.0,-3294.0
288293,2.88293e-06,-2384.0,-3292.0,-3294.0
288294,2.88294e-06,-2384.0,-3292.0,-3294.0
288295,2.88295e-06,-2384.0,-3292.0,-3294.0
288296,2.88296e-06,-2384.0,-3292.0,-3294.0
288297,2.88297e-06,-2384.0,-3292.0,-3294.0
288298,2.88298e-06,-2384.0,-3292.0,-3294.0
288299,2.88299e-06,-2384.0,-3292.0,-3294.0
288300,2.883e-06,-2384.0,-3292.0,-3294.0
288301,2.88301e-06,-2384.0,-3292.0,-3294.0
288302,2.88302e-06,-2384.0,-3292.0,-3294.0
288303,2.88303e-06,-2384.0,-3292.0,-3294.0
288304,2.88304e-06,-2384.0,-3292.0,-3294.0
288305,2.88305e-06,-2384.0,-3292.0,-3294.0
288306,2.88306e-06,-2384.0,-3292.0,-3294.0
288307,2.88307e-06,-2384.0,-3292.0,-3294.0
288308,2.88308e-06,-2384.0,-3292.0,-3294.0
288309,2.88309e-06,-2384.0,-3292.0,-3294.0
288310,2.8831e-06,-2384.0,-3292.0,-3294.0
288311,2.88311e-06,-2384.0,-3292.0,-3294.0
288312,2.88312e-06,-2384.0,-3292.0,-3294.0
288313,2.88313e-06,-2384.0,-3292.0,-3294.0
288314,2.88314e-06,-2384.0,-3292.0,-3294.0
288315,2.88315e-06,-2384.0,-3292.0,-3294.0
288316,2.88316e-06,-2384.0,-3292.0,-3294.0
288317,2.88317e-06,-2384.0,-3292.0,-3294.0
288318,2.88318e-06,-2384.0,-3292.0,-3294.0
288319,2.88319e-06,-2384.0,-3292.0,-3294.0
288320,2.8832e-06,-2384.0,-3292.0,-3294.0
288321,2.88321e-06,-2384.0,-3292.0,-3294.0
288322,2.88322e-06,-2384.0,-3292.0,-3294.0
288323,2.88323e-06,-2384.0,-3292.0,-3294.0
288324,2.88324e-06,-2384.0,-3292.0,-3294.0
288325,2.88325e-06,-2384.0,-3292.0,-3294.0
288326,2.88326e-06,-2384.0,-3292.0,-3294.0
288327,2.88327e-06,-2384.0,-3292.0,-3294.0
288328,2.88328e-06,-2384.0,-3292.0,-3294.0
288329,2.88329e-06,-2384.0,-3292.0,-3294.0
288330,2.8833e-06,-2384.0,-3292.0,-3294.0
288331,2.88331e-06,-2384.0,-3292.0,-3294.0
288332,2.88332e-06,-2384.0,-3292.0,-3294.0
288333,2.88333e-06,-2384.0,-3292.0,-3294.0
288334,2.88334e-06,-2384.0,-3292.0,-3294.0
288335,2.88335e-06,-2384.0,-3292.0,-3294.0
288336,2.88336e-06,-2384.0,-3292.0,-3294.0
288337,2.88337e-06,-2384.0,-3292.0,-3294.0
288338,2.88338e-06,-2384.0,-3292.0,-3294.0
288339,2.88339e-06,-2384.0,-3292.0,-3294.0
288340,2.8834e-06,-2384.0,-3292.0,-3294.0
288341,2.88341e-06,-2384.0,-3292.0,-3294.0
288342,2.88342e-06,-2384.0,-3292.0,-3294.0
288343,2.88343e-06,-2384.0,-3292.0,-3294.0
288344,2.88344e-06,-2384.0,-3292.0,-3294.0
288345,2.88345e-06,-2384.0,-3292.0,-3294.0
288346,2.88346e-06,-2384.0,-3292.0,-3294.0
288347,2.88347e-06,-2384.0,-3292.0,-3294.0
288348,2.88348e-06,-2384.0,-3292.0,-3294.0
288349,2.88349e-06,-2384.0,-3292.0,-3294.0
288350,2.8835e-06,-2384.0,-3292.0,-3294.0
288351,2.88351e-06,-2384.0,-3292.0,-3294.0
288352,2.88352e-06,-2384.0,-3292.0,-3294.0
288353,2.88353e-06,-2384.0,-3292.0,-3294.0
288354,2.88354e-06,-2384.0,-3292.0,-3294.0
288355,2.88355e-06,-2384.0,-3292.0,-3294.0
288356,2.88356e-06,-2384.0,-3292.0,-3294.0
288357,2.88357e-06,-2384.0,-3292.0,-3294.0
288358,2.88358e-06,-2384.0,-3292.0,-3294.0
288359,2.88359e-06,-2384.0,-3292.0,-3294.0
288360,2.8836e-06,-2384.0,-3292.0,-3294.0
288361,2.88361e-06,-2384.0,-3292.0,-3294.0
288362,2.88362e-06,-2384.0,-3292.0,-3294.0
288363,2.88363e-06,-2384.0,-3292.0,-3294.0
288364,2.88364e-06,-2384.0,-3292.0,-3294.0
288365,2.88365e-06,-2384.0,-3292.0,-3294.0
288366,2.88366e-06,-2384.0,-3292.0,-3294.0
288367,2.88367e-06,-2384.0,-3292.0,-3294.0
288368,2.88368e-06,-2384.0,-3292.0,-3294.0
288369,2.88369e-06,-2384.0,-3292.0,-3294.0
288370,2.8837e-06,-2384.0,-3292.0,-3294.0
288371,2.88371e-06,-2384.0,-3292.0,-3294.0
288372,2.88372e-06,-2384.0,-3292.0,-3294.0
288373,2.88373e-06,-2384.0,-3292.0,-3294.0
288374,2.88374e-06,-2384.0,-3292.0,-3294.0
288375,2.88375e-06,-2384.0,-3292.0,-3294.0
288376,2.88376e-06,-2384.0,-3292.0,-3294.0
288377,2.88377e-06,-2384.0,-3292.0,-3294.0
288378,2.88378e-06,-2384.0,-3292.0,-3294.0
288379,2.88379e-06,-2384.0,-3292.0,-3294.0
288380,2.8838e-06,-2384.0,-3292.0,-3294.0
288381,2.88381e-06,-2384.0,-3292.0,-3294.0
288382,2.88382e-06,-2384.0,-3292.0,-3294.0
288383,2.88383e-06,-2384.0,-3292.0,-3294.0
288384,2.88384e-06,-2384.0,-3292.0,-3294.0
288385,2.88385e-06,-2384.0,-3292.0,-3294.0
288386,2.88386e-06,-2384.0,-3292.0,-3294.0
288387,2.88387e-06,-2384.0,-3292.0,-3294.0
288388,2.88388e-06,-2384.0,-3292.0,-3294.0
288389,2.88389e-06,-2384.0,-3292.0,-3294.0
288390,2.8839e-06,-2384.0,-3292.0,-3294.0
288391,2.88391e-06,-2384.0,-3292.0,-3294.0
288392,2.88392e-06,-2384.0,-3292.0,-3294.0
288393,2.88393e-06,-2384.0,-3292.0,-3294.0
288394,2.88394e-06,-2384.0,-3292.0,-3294.0
288395,2.88395e-06,-2384.0,-3292.0,-3294.0
288396,2.88396e-06,-2384.0,-3292.0,-3294.0
288397,2.88397e-06,-2384.0,-3292.0,-3294.0
288398,2.88398e-06,-2384.0,-3292.0,-3294.0
288399,2.88399e-06,-2384.0,-3292.0,-3294.0
288400,2.884e-06,-2384.0,-3292.0,-3294.0
288401,2.88401e-06,-2384.0,-3292.0,-3294.0
288402,2.88402e-06,-2384.0,-3292.0,-3294.0
288403,2.88403e-06,-2384.0,-3292.0,-3294.0
288404,2.88404e-06,-2384.0,-3292.0,-3294.0
288405,2.88405e-06,-2384.0,-3292.0,-3294.0
288406,2.88406e-06,-2384.0,-3292.0,-3294.0
288407,2.88407e-06,-2384.0,-3292.0,-3294.0
288408,2.88408e-06,-2384.0,-3292.0,-3294.0
288409,2.88409e-06,-2384.0,-3292.0,-3294.0
288410,2.8841e-06,-2384.0,-3292.0,-3294.0
288411,2.88411e-06,-2384.0,-3292.0,-3294.0
288412,2.88412e-06,-2384.0,-3292.0,-3294.0
288413,2.88413e-06,-2384.0,-3292.0,-3294.0
288414,2.88414e-06,-2384.0,-3292.0,-3294.0
288415,2.88415e-06,-2384.0,-3292.0,-3294.0
288416,2.88416e-06,-2384.0,-3292.0,-3294.0
288417,2.88417e-06,-2384.0,-3292.0,-3294.0
288418,2.88418e-06,-2384.0,-3292.0,-3294.0
288419,2.88419e-06,-2384.0,-3292.0,-3294.0
288420,2.8842e-06,-2384.0,-3292.0,-3294.0
288421,2.88421e-06,-2384.0,-3292.0,-3294.0
288422,2.88422e-06,-2384.0,-3292.0,-3294.0
288423,2.88423e-06,-2384.0,-3292.0,-3294.0
288424,2.88424e-06,-2384.0,-3292.0,-3294.0
288425,2.88425e-06,-2384.0,-3292.0,-3294.0
288426,2.88426e-06,-2384.0,-3292.0,-3294.0
288427,2.88427e-06,-2384.0,-3292.0,-3294.0
288428,2.88428e-06,-2384.0,-3292.0,-3294.0
288429,2.88429e-06,-2384.0,-3292.0,-3294.0
288430,2.8843e-06,-2384.0,-3292.0,-3294.0
288431,2.88431e-06,-2384.0,-3292.0,-3294.0
288432,2.88432e-06,-2384.0,-3292.0,-3294.0
288433,2.88433e-06,-2384.0,-3292.0,-3294.0
288434,2.88434e-06,-2384.0,-3292.0,-3294.0
288435,2.88435e-06,-2384.0,-3292.0,-3294.0
288436,2.88436e-06,-2384.0,-3292.0,-3294.0
288437,2.88437e-06,-2384.0,-3292.0,-3294.0
288438,2.88438e-06,-2384.0,-3292.0,-3294.0
288439,2.88439e-06,-2384.0,-3292.0,-3294.0
288440,2.8844e-06,-2384.0,-3292.0,-3294.0
288441,2.88441e-06,-2384.0,-3292.0,-3294.0
288442,2.88442e-06,-2384.0,-3292.0,-3294.0
288443,2.88443e-06,-2384.0,-3292.0,-3294.0
288444,2.88444e-06,-2384.0,-3292.0,-3294.0
288445,2.88445e-06,-2384.0,-3292.0,-3294.0
288446,2.88446e-06,-2384.0,-3292.0,-3294.0
288447,2.88447e-06,-2384.0,-3292.0,-3294.0
288448,2.88448e-06,-2384.0,-3292.0,-3294.0
288449,2.88449e-06,-2384.0,-3292.0,-3294.0
288450,2.8845e-06,-2384.0,-3292.0,-3294.0
288451,2.88451e-06,-2384.0,-3292.0,-3294.0
288452,2.88452e-06,-2384.0,-3292.0,-3294.0
288453,2.88453e-06,-2384.0,-3292.0,-3294.0
288454,2.88454e-06,-2384.0,-3292.0,-3294.0
288455,2.88455e-06,-2384.0,-3292.0,-3294.0
288456,2.88456e-06,-2384.0,-3292.0,-3294.0
288457,2.88457e-06,-2384.0,-3292.0,-3294.0
288458,2.88458e-06,-2384.0,-3292.0,-3294.0
288459,2.88459e-06,-2384.0,-3292.0,-3294.0
288460,2.8846e-06,-2384.0,-3292.0,-3294.0
288461,2.88461e-06,-2384.0,-3292.0,-3294.0
288462,2.88462e-06,-2384.0,-3292.0,-3294.0
288463,2.88463e-06,-2384.0,-3292.0,-3294.0
288464,2.88464e-06,-2384.0,-3292.0,-3294.0
288465,2.88465e-06,-2384.0,-3292.0,-3294.0
288466,2.88466e-06,-2384.0,-3292.0,-3294.0
288467,2.88467e-06,-2384.0,-3292.0,-3294.0
288468,2.88468e-06,-2384.0,-3292.0,-3294.0
288469,2.88469e-06,-2384.0,-3292.0,-3294.0
288470,2.8847e-06,-2384.0,-3292.0,-3294.0
288471,2.88471e-06,-2384.0,-3292.0,-3294.0
288472,2.88472e-06,-2384.0,-3292.0,-3294.0
288473,2.88473e-06,-2384.0,-3292.0,-3294.0
288474,2.88474e-06,-2384.0,-3292.0,-3294.0
288475,2.88475e-06,-2384.0,-3292.0,-3294.0
288476,2.88476e-06,-2384.0,-3292.0,-3294.0
288477,2.88477e-06,-2384.0,-3292.0,-3294.0
288478,2.88478e-06,-2384.0,-3292.0,-3294.0
288479,2.88479e-06,-2384.0,-3292.0,-3294.0
288480,2.8848e-06,-2384.0,-3292.0,-3294.0
288481,2.88481e-06,-2384.0,-3292.0,-3294.0
288482,2.88482e-06,-2384.0,-3292.0,-3294.0
288483,2.88483e-06,-2384.0,-3292.0,-3294.0
288484,2.88484e-06,-2384.0,-3292.0,-3294.0
288485,2.88485e-06,-2384.0,-3292.0,-3294.0
288486,2.88486e-06,-2384.0,-3292.0,-3294.0
288487,2.88487e-06,-2384.0,-3292.0,-3294.0
288488,2.88488e-06,-2384.0,-3292.0,-3294.0
288489,2.88489e-06,-2384.0,-3292.0,-3294.0
288490,2.8849e-06,-2384.0,-3292.0,-3294.0
288491,2.88491e-06,-2384.0,-3292.0,-3294.0
288492,2.88492e-06,-2384.0,-3292.0,-3294.0
288493,2.88493e-06,-2384.0,-3292.0,-3294.0
288494,2.88494e-06,-2384.0,-3292.0,-3294.0
288495,2.88495e-06,-2384.0,-3292.0,-3294.0
288496,2.88496e-06,-2384.0,-3292.0,-3294.0
288497,2.88497e-06,-2384.0,-3292.0,-3294.0
288498,2.88498e-06,-2384.0,-3292.0,-3294.0
288499,2.88499e-06,-2384.0,-3292.0,-3294.0
288500,2.885e-06,-2384.0,-3292.0,-3294.0
288501,2.88501e-06,-2384.0,-3292.0,-3294.0
288502,2.88502e-06,-2384.0,-3292.0,-3294.0
288503,2.88503e-06,-2384.0,-3292.0,-3294.0
288504,2.88504e-06,-2384.0,-3292.0,-3294.0
288505,2.88505e-06,-2384.0,-3292.0,-3294.0
288506,2.88506e-06,-2384.0,-3292.0,-3294.0
288507,2.88507e-06,-2384.0,-3292.0,-3294.0
288508,2.88508e-06,-2384.0,-3292.0,-3294.0
288509,2.88509e-06,-2384.0,-3292.0,-3294.0
288510,2.8851e-06,-2384.0,-3292.0,-3294.0
288511,2.88511e-06,-2384.0,-3292.0,-3294.0
288512,2.88512e-06,-2384.0,-3292.0,-3294.0
288513,2.88513e-06,-2384.0,-3292.0,-3294.0
288514,2.88514e-06,-2384.0,-3292.0,-3294.0
288515,2.88515e-06,-2384.0,-3292.0,-3294.0
288516,2.88516e-06,-2384.0,-3292.0,-3294.0
288517,2.88517e-06,-2384.0,-3292.0,-3294.0
288518,2.88518e-06,-2384.0,-3292.0,-3294.0
288519,2.88519e-06,-2384.0,-3292.0,-3294.0
288520,2.8852e-06,-2384.0,-3292.0,-3294.0
288521,2.88521e-06,-2384.0,-3292.0,-3294.0
288522,2.88522e-06,-2384.0,-3292.0,-3294.0
288523,2.88523e-06,-2384.0,-3292.0,-3294.0
288524,2.88524e-06,-2384.0,-3292.0,-3294.0
288525,2.88525e-06,-2384.0,-3292.0,-3294.0
288526,2.88526e-06,-2384.0,-3292.0,-3294.0
288527,2.88527e-06,-2384.0,-3292.0,-3294.0
288528,2.88528e-06,-2384.0,-3292.0,-3294.0
288529,2.88529e-06,-2384.0,-3292.0,-3294.0
288530,2.8853e-06,-2384.0,-3292.0,-3294.0
288531,2.88531e-06,-2384.0,-3292.0,-3294.0
288532,2.88532e-06,-2384.0,-3292.0,-3294.0
288533,2.88533e-06,-2384.0,-3292.0,-3294.0
288534,2.88534e-06,-2384.0,-3292.0,-3294.0
288535,2.88535e-06,-2384.0,-3292.0,-3294.0
288536,2.88536e-06,-2384.0,-3292.0,-3294.0
288537,2.88537e-06,-2384.0,-3292.0,-3294.0
288538,2.88538e-06,-2384.0,-3292.0,-3294.0
288539,2.88539e-06,-2384.0,-3292.0,-3294.0
288540,2.8854e-06,-2384.0,-3292.0,-3294.0
288541,2.88541e-06,-2384.0,-3292.0,-3294.0
288542,2.88542e-06,-2384.0,-3292.0,-3294.0
288543,2.88543e-06,-2384.0,-3292.0,-3294.0
288544,2.88544e-06,-2384.0,-3292.0,-3294.0
288545,2.88545e-06,-2384.0,-3292.0,-3294.0
288546,2.88546e-06,-2384.0,-3292.0,-3294.0
288547,2.88547e-06,-2384.0,-3292.0,-3294.0
288548,2.88548e-06,-2384.0,-3292.0,-3294.0
288549,2.88549e-06,-2384.0,-3292.0,-3294.0
288550,2.8855e-06,-2384.0,-3292.0,-3294.0
288551,2.88551e-06,-2384.0,-3292.0,-3294.0
288552,2.88552e-06,-2384.0,-3292.0,-3294.0
288553,2.88553e-06,-2384.0,-3292.0,-3294.0
288554,2.88554e-06,-2384.0,-3292.0,-3294.0
288555,2.88555e-06,-2384.0,-3292.0,-3294.0
288556,2.88556e-06,-2384.0,-3292.0,-3294.0
288557,2.88557e-06,-2384.0,-3292.0,-3294.0
288558,2.88558e-06,-2384.0,-3292.0,-3294.0
288559,2.88559e-06,-2384.0,-3292.0,-3294.0
288560,2.8856e-06,-2384.0,-3292.0,-3294.0
288561,2.88561e-06,-2384.0,-3292.0,-3294.0
288562,2.88562e-06,-2384.0,-3292.0,-3294.0
288563,2.88563e-06,-2384.0,-3292.0,-3294.0
288564,2.88564e-06,-2384.0,-3292.0,-3294.0
288565,2.88565e-06,-2384.0,-3292.0,-3294.0
288566,2.88566e-06,-2384.0,-3292.0,-3294.0
288567,2.88567e-06,-2384.0,-3292.0,-3294.0
288568,2.88568e-06,-2384.0,-3292.0,-3294.0
288569,2.88569e-06,-2384.0,-3292.0,-3294.0
288570,2.8857e-06,-2384.0,-3292.0,-3294.0
288571,2.88571e-06,-2384.0,-3292.0,-3294.0
288572,2.88572e-06,-2384.0,-3292.0,-3294.0
288573,2.88573e-06,-2384.0,-3292.0,-3294.0
288574,2.88574e-06,-2384.0,-3292.0,-3294.0
288575,2.88575e-06,-2384.0,-3292.0,-3294.0
288576,2.88576e-06,-2384.0,-3292.0,-3294.0
288577,2.88577e-06,-2384.0,-3292.0,-3294.0
288578,2.88578e-06,-2384.0,-3292.0,-3294.0
288579,2.88579e-06,-2384.0,-3292.0,-3294.0
288580,2.8858e-06,-2384.0,-3292.0,-3294.0
288581,2.88581e-06,-2384.0,-3292.0,-3294.0
